,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_0_60_after,reaction_max_0_60_after
665,2010-12-16 10:00:00,25,0.81,1,0.0,0,0,1,0,1,0,0,1,2010,51,3,1,34,-5,11,0
666,2010-12-22 10:00:00,14,-0.09,0,0.0,0,0,0,1,1,0,0,1,2010,52,2,1,42,-29,16,0
667,2010-12-23 10:00:00,21,-0.38,0,-0.46,0,0,0,1,0,0,1,1,2010,52,3,1,23,2,12,0
668,2010-12-28 10:00:00,4,-1.41,0,-0.27,0,0,0,1,1,0,0,1,2010,52,1,1,80,-70,16,0
669,2010-12-30 08:30:00,32,1.97,1,-3.65,0,0,1,0,1,0,0,1,2010,52,3,1,33,16,27,1
670,2010-12-30 10:00:00,24,0.25,0,-1.08,1,0,1,0,0,0,1,1,2010,52,3,1,25,9,7,0
671,2011-01-03 10:00:00,17,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,1,0,1,36,-28,53,1
672,2011-01-05 08:15:00,0,5.41,2,-0.05,0,0,1,0,1,0,0,1,2011,1,2,1,64,-25,34,1
673,2011-01-05 10:00:00,18,1.1,1,0.0,0,0,1,0,1,0,0,1,2011,1,2,1,41,-28,8,0
674,2011-01-06 08:30:00,32,-0.62,0,-5.48,0,0,0,1,1,0,0,1,2011,1,3,1,36,6,14,0
675,2011-01-14 09:55:00,28,-1.44,0,-0.24,0,0,0,1,1,0,0,1,2011,2,4,1,31,-11,31,1
676,2011-01-18 09:00:00,30,0.82,1,-0.77,0,0,1,0,1,0,0,1,2011,3,1,1,31,0,78,1
677,2011-01-19 08:30:00,3,5.28,2,-1.01,0,0,1,0,1,0,0,1,2011,3,2,1,60,33,3,0
678,2011-01-20 08:30:00,32,0.74,1,-4.78,0,0,1,0,1,0,0,1,2011,3,3,1,74,-60,18,0
679,2011-01-25 10:00:00,4,1.99,1,2.12,0,0,1,0,0,1,0,1,2011,4,1,1,45,34,73,1
680,2011-01-26 10:00:00,21,1.09,1,-0.99,0,0,1,0,0,0,1,1,2011,4,2,1,29,-3,50,1
681,2011-01-26 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,4,2,1,52,-18,6,0
682,2011-01-27 10:00:00,24,0.18,0,-1.48,1,0,1,0,0,0,1,1,2011,4,3,1,39,-17,32,1
683,2011-01-28 08:30:00,1,-0.52,1,0.99,1,0,0,1,0,1,0,1,2011,4,4,1,28,-12,20,0
684,2011-02-01 10:00:00,17,1.8,1,0.0,0,0,1,0,1,0,0,1,2011,5,1,1,31,18,56,1
685,2011-02-02 08:15:00,0,0.39,1,-2.43,2,0,1,0,0,0,1,1,2011,5,2,1,25,-6,8,0
686,2011-02-03 08:30:00,32,0.15,0,-2.3,0,0,1,0,1,0,0,1,2011,5,3,1,54,-17,49,1
687,2011-02-03 10:00:00,18,1.52,1,0.0,0,0,1,0,1,0,0,1,2011,5,3,1,53,-15,9,0
688,2011-02-10 08:30:00,32,0.99,1,-2.98,0,0,1,0,1,0,0,1,2011,6,3,1,54,-13,30,1
689,2011-02-11 08:30:00,31,-0.06,0,0.0,0,1,0,0,1,0,0,1,2011,6,4,1,26,13,3,0
690,2011-02-11 09:55:00,28,-0.14,0,1.13,1,1,0,0,0,1,0,1,2011,6,4,1,31,3,27,1
691,2011-02-15 09:00:00,30,-0.48,0,0.0,0,0,0,1,1,0,0,1,2011,7,1,1,48,16,3,0
692,2011-02-17 10:00:00,25,1.75,1,0.0,0,0,1,0,1,0,0,1,2011,7,3,1,41,31,24,1
693,2011-02-22 10:00:00,4,1.26,1,9.02,2,0,1,0,0,1,0,1,2011,8,1,1,26,13,16,0
694,2011-02-23 10:00:00,14,0.43,0,-5.26,2,0,1,0,0,0,1,1,2011,8,2,1,47,9,31,1
695,2011-02-24 10:00:00,21,-2.25,1,-0.46,0,0,0,1,0,0,1,1,2011,8,3,1,38,16,39,1
696,2011-02-25 08:30:00,26,-1.58,1,-0.41,0,0,0,1,1,0,0,1,2011,8,4,1,31,-22,9,0
697,2011-02-28 10:00:00,24,-0.1,0,-18.99,3,0,0,1,0,0,1,1,2011,9,0,1,19,-11,7,0
698,2011-03-01 10:00:00,17,0.3,0,0.0,0,0,1,0,1,0,0,1,2011,9,1,1,43,14,32,1
699,2011-03-02 08:15:00,0,0.42,1,-0.05,0,0,1,0,1,0,0,1,2011,9,2,1,21,-14,50,1
700,2011-03-03 08:30:00,32,0.92,1,-2.63,0,0,1,0,1,0,0,1,2011,9,3,1,86,-10,52,1
701,2011-03-03 10:00:00,18,-0.11,0,0.0,0,1,0,0,1,0,0,1,2011,9,3,1,26,-9,22,0
702,2011-03-11 09:55:00,28,-5.34,1,2.06,1,0,0,1,0,1,0,1,2011,10,4,1,44,32,27,1
703,2011-03-15 09:00:00,30,-0.14,0,-2.06,1,0,0,1,0,0,1,1,2011,11,1,1,47,14,44,1
704,2011-03-15 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,11,1,1,32,10,52,1
705,2011-03-17 10:00:00,25,1.52,1,0.0,0,0,1,0,1,0,0,1,2011,11,3,1,27,-14,19,0
706,2011-03-21 10:00:00,14,-1.35,1,1.74,2,0,0,1,0,1,0,1,2011,12,0,1,63,-26,28,1
707,2011-03-23 10:00:00,21,-1.44,0,3.92,1,0,0,1,0,1,0,1,2011,12,2,1,39,-17,43,1
708,2011-03-28 10:00:00,24,0.44,0,0.0,0,0,1,0,1,0,0,1,2011,13,0,1,54,40,21,0
709,2011-03-29 10:00:00,4,-0.38,0,0.84,1,0,0,1,0,1,0,1,2011,13,1,1,41,22,10,0
710,2011-03-30 08:15:00,0,-0.05,0,-0.25,0,1,0,0,0,0,1,1,2011,13,2,1,23,-4,6,0
711,2011-03-31 08:30:00,32,-0.5,0,-16.97,3,0,0,1,0,0,1,1,2011,13,3,1,27,-14,10,0
712,2011-04-01 10:00:00,17,-0.07,0,0.0,0,1,0,0,1,0,0,1,2011,13,4,1,54,-36,62,1
713,2011-04-05 10:00:00,18,-2.37,1,0.0,0,0,0,1,1,0,0,1,2011,14,1,1,27,4,30,1
714,2011-04-07 08:30:00,32,-0.17,0,-0.98,0,1,0,0,1,0,0,1,2011,14,3,1,41,0,18,0
715,2011-04-12 08:30:00,31,-0.47,0,-3.23,1,0,0,1,1,0,0,1,2011,15,1,1,45,40,22,0
716,2011-04-15 08:30:00,7,-1.2,0,0.0,0,0,0,1,1,0,0,1,2011,15,4,1,34,-30,3,0
717,2011-04-15 09:00:00,30,-0.92,1,-0.22,0,0,0,1,1,0,0,1,2011,15,4,1,50,-42,15,0
718,2011-04-15 09:55:00,28,0.22,0,-0.53,1,0,1,0,0,0,1,1,2011,15,4,1,38,-7,16,0
719,2011-04-19 08:30:00,3,0.74,1,-1.01,0,0,1,0,1,0,0,1,2011,16,1,1,27,10,6,0
720,2011-04-20 10:00:00,14,0.32,0,1.08,2,0,1,0,0,1,0,1,2011,16,2,1,35,-8,12,0
721,2011-04-21 08:30:00,32,-0.61,0,-1.0,0,0,0,1,1,0,0,1,2011,16,3,1,35,-14,27,1
722,2011-04-21 10:00:00,25,-2.51,2,0.0,0,0,0,1,1,0,0,1,2011,16,3,1,66,-31,35,1
723,2011-04-25 10:00:00,21,0.68,1,1.86,1,0,1,0,0,1,0,1,2011,17,0,1,34,-27,4,0
724,2011-04-26 10:00:00,4,0.19,0,0.22,0,0,1,0,0,1,0,1,2011,17,1,1,28,-13,32,1
725,2011-04-27 08:30:00,8,-0.2,0,1.4,1,0,0,1,0,1,0,1,2011,17,2,1,25,-13,8,0
726,2011-04-27 12:32:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,17,2,1,48,10,20,0
727,2011-04-28 10:00:00,24,0.76,1,-0.62,2,0,1,0,0,0,1,1,2011,17,3,1,62,41,13,0
728,2011-05-02 10:00:00,17,0.37,0,0.0,0,0,1,0,1,0,0,1,2011,18,0,1,29,-13,40,1
729,2011-05-04 08:15:00,0,-0.27,0,-0.19,0,0,0,1,1,0,0,1,2011,18,2,1,52,28,35,1
730,2011-05-04 10:00:00,18,-2.8,2,0.0,0,0,0,1,1,0,0,1,2011,18,2,1,35,6,18,0
731,2011-05-05 08:30:00,32,-3.78,2,-0.48,0,0,0,1,1,0,0,1,2011,18,3,1,120,-8,97,1
732,2011-05-11 08:30:00,31,-0.37,0,-1.44,0,0,0,1,1,0,0,1,2011,19,2,1,57,-24,18,0
733,2011-05-13 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,19,4,1,37,-26,21,0
734,2011-05-13 09:55:00,28,0.56,1,-0.14,0,0,1,0,1,0,0,1,2011,19,4,1,44,-35,11,0
735,2011-05-16 09:00:00,30,-0.93,1,-0.17,0,0,0,1,1,0,0,1,2011,20,0,1,26,2,57,1
736,2011-05-17 08:30:00,3,-0.69,0,-1.02,1,0,0,1,1,0,0,1,2011,20,1,1,47,-31,15,0
737,2011-05-19 08:30:00,32,0.54,1,-3.07,0,0,1,0,1,0,0,1,2011,20,3,1,35,-10,11,0
738,2011-05-24 10:00:00,21,0.54,1,-0.07,0,0,1,0,1,0,0,1,2011,21,1,1,26,1,20,0
739,2011-05-25 08:30:00,8,-1.14,1,1.45,1,0,0,1,0,1,0,1,2011,21,2,1,27,-8,15,0
740,2011-05-27 10:00:00,24,-6.87,2,-0.74,2,0,0,1,0,0,1,1,2011,21,4,1,41,-31,17,0
741,2011-05-31 10:00:00,4,-1.29,1,0.35,0,0,0,1,0,1,0,1,2011,22,1,1,26,17,23,0
742,2011-06-01 08:15:00,0,-1.62,1,-0.1,0,0,0,1,1,0,0,1,2011,22,2,1,36,12,10,0
743,2011-06-01 10:00:00,17,-3.62,2,0.0,0,0,0,1,1,0,0,1,2011,22,2,1,33,11,38,1
744,2011-06-02 08:30:00,32,-0.22,0,-2.43,0,0,0,1,1,0,0,1,2011,22,3,1,16,-6,8,0
745,2011-06-03 10:00:00,18,0.27,0,0.0,0,0,1,0,1,0,0,1,2011,22,4,1,82,65,31,1
746,2011-06-15 08:30:00,7,1.2,0,0.0,0,0,1,0,1,0,0,1,2011,24,2,1,53,-26,22,0
747,2011-06-15 09:00:00,30,-0.47,0,0.0,0,0,0,1,1,0,0,1,2011,24,2,1,37,-14,19,0
748,2011-06-16 10:00:00,25,-0.93,1,0.0,0,0,0,1,1,0,0,1,2011,24,3,1,38,9,36,1
749,2011-06-17 09:55:00,28,-0.55,0,1.42,1,0,0,1,0,1,0,1,2011,24,4,1,41,-10,8,0
750,2011-06-21 10:00:00,14,-0.04,0,-1.17,1,1,0,0,0,0,1,1,2011,25,1,1,25,-8,15,0
751,2011-06-22 12:27:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,25,2,1,43,-14,10,0
752,2011-06-23 08:30:00,32,-1.17,1,-8.49,1,0,0,1,0,0,1,1,2011,25,3,1,51,-37,6,0
753,2011-06-23 10:00:00,21,0.22,0,0.23,0,0,1,0,0,1,0,1,2011,25,3,1,51,-16,8,0
754,2011-06-24 08:30:00,8,-0.26,0,1.44,1,0,0,1,0,1,0,1,2011,25,4,1,37,8,23,0
755,2011-06-28 09:43:00,4,-0.47,0,0.57,0,0,0,1,0,1,0,1,2011,26,1,1,32,11,68,1
756,2011-06-29 10:00:00,24,1.01,1,0.15,0,0,1,0,0,1,0,1,2011,26,2,1,75,-64,31,1
757,2011-06-30 08:30:00,32,-0.83,0,0.0,1,0,0,1,1,0,0,1,2011,26,3,1,25,-10,25,1
758,2011-07-01 10:00:00,17,1.23,1,0.0,0,0,1,0,1,0,0,1,2011,26,4,1,32,-16,56,1
759,2011-07-06 10:00:00,18,-0.21,0,0.0,0,0,0,1,1,0,0,1,2011,27,2,1,27,-8,8,0
760,2011-07-07 08:15:00,0,1.23,1,-0.1,0,0,1,0,1,0,0,1,2011,27,3,1,44,-42,59,1
761,2011-07-07 08:30:00,32,-0.37,0,-1.83,0,1,0,0,1,0,0,1,2011,27,3,1,54,-20,56,1
762,2011-07-12 08:30:00,31,-1.71,1,-0.12,0,0,0,1,1,0,0,1,2011,28,1,1,101,55,18,0
763,2011-07-15 08:30:00,7,1.12,0,0.0,0,0,1,0,1,0,0,1,2011,28,4,1,36,-11,6,0
764,2011-07-15 09:55:00,28,-1.99,1,-0.22,0,0,0,1,1,0,0,1,2011,28,4,1,39,-16,20,0
765,2011-07-18 09:00:00,30,-2.2,0,0.0,0,0,0,1,1,0,0,1,2011,29,0,1,35,-5,20,0
766,2011-07-19 08:30:00,3,-0.2,0,0.0,0,1,0,0,1,0,0,1,2011,29,1,1,30,-13,31,1
767,2011-07-20 10:00:00,14,-0.96,1,0.0,0,0,0,1,1,0,0,1,2011,29,2,1,43,-34,19,0
768,2011-07-21 08:30:00,32,-0.9,0,-0.89,0,0,0,1,1,0,0,1,2011,29,3,1,119,76,50,1
769,2011-07-21 10:00:00,25,0.03,0,0.0,0,0,1,0,1,0,0,1,2011,29,3,1,42,2,63,1
770,2011-07-27 08:30:00,8,-0.26,0,-0.14,0,0,0,1,1,0,0,1,2011,30,2,1,23,-11,12,0
771,2011-07-28 08:30:00,32,1.72,1,-1.19,0,0,1,0,1,0,0,1,2011,30,3,1,42,-10,17,0
772,2011-07-28 10:00:00,24,0.6,1,0.0,0,0,1,0,1,0,0,1,2011,30,3,1,40,21,27,1
773,2011-07-29 08:30:00,1,-4.47,1,0.2,0,0,0,1,0,1,0,1,2011,30,4,1,30,5,105,1
774,2011-08-01 10:00:00,17,-1.42,1,0.0,0,0,0,1,1,0,0,1,2011,31,0,1,125,-65,53,1
775,2011-08-03 08:15:00,0,0.15,0,-3.76,1,0,1,0,0,0,1,1,2011,31,2,1,35,-6,24,1
776,2011-08-03 10:00:00,18,-0.47,0,0.0,0,0,0,1,1,0,0,1,2011,31,2,1,63,-31,10,0
777,2011-08-04 08:30:00,32,-0.37,0,-0.93,0,1,0,0,1,0,0,1,2011,31,3,1,60,-16,43,1
778,2011-08-09 14:19:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,32,1,1,88,44,57,1
779,2011-08-12 09:55:00,28,-1.58,1,-0.07,0,0,0,1,1,0,0,1,2011,32,4,1,43,-11,8,0
780,2011-08-15 09:00:00,30,-2.37,0,-0.41,0,0,0,1,1,0,0,1,2011,33,0,1,79,52,57,1
781,2011-08-16 08:30:00,3,-0.2,0,0.0,0,1,0,0,1,0,0,1,2011,33,1,1,29,6,24,1
782,2011-08-17 08:30:00,23,0.4,0,0.0,0,0,1,0,1,0,0,1,2011,33,2,1,30,-3,17,0
783,2011-08-23 10:00:00,21,-0.59,0,-1.11,0,0,0,1,0,0,1,1,2011,34,1,1,85,-68,14,0
784,2011-08-24 08:30:00,8,0.88,0,0.89,0,0,1,0,0,1,0,1,2011,34,2,1,42,-11,8,0
785,2011-08-25 08:30:00,32,-1.41,0,-4.78,0,0,0,1,1,0,0,1,2011,34,3,1,33,-10,37,1
786,2011-08-26 08:30:00,26,-0.29,0,-0.54,0,0,0,1,1,0,0,1,2011,34,4,1,24,-18,19,0
787,2011-08-29 10:00:00,24,-0.08,0,0.0,0,0,0,1,1,0,0,1,2011,35,0,1,27,9,28,1
788,2011-08-30 10:00:00,4,-2.51,1,-0.33,1,0,0,1,1,0,0,1,2011,35,1,1,38,6,39,1
789,2011-08-31 08:15:00,0,-0.13,0,-1.14,0,0,0,1,1,0,0,1,2011,35,2,1,22,8,13,0
790,2011-09-01 08:30:00,32,0.0,0,-4.47,0,1,0,0,1,0,0,1,2011,35,3,1,22,-2,21,0
791,2011-09-01 10:00:00,17,0.57,1,0.0,0,0,1,0,1,0,0,1,2011,35,3,1,33,-4,16,0
792,2011-09-06 10:00:00,18,0.94,1,0.0,0,0,1,0,1,0,0,1,2011,36,1,1,53,2,9,0
793,2011-09-15 10:00:00,25,-0.22,0,0.0,0,0,0,1,1,0,0,1,2011,37,3,1,109,62,7,0
794,2011-09-16 09:00:00,30,-2.87,0,-1.15,0,0,0,1,1,0,0,1,2011,37,4,1,40,-2,57,1
795,2011-09-16 09:55:00,28,-0.1,0,0.78,0,1,0,0,0,1,0,1,2011,37,4,1,63,23,14,0
796,2011-09-20 08:30:00,3,-0.49,0,0.0,0,1,0,0,1,0,0,1,2011,38,1,1,44,24,38,1
797,2011-09-21 10:00:00,14,2.1,1,0.0,0,0,1,0,1,0,0,1,2011,38,2,1,30,7,18,0
798,2011-09-22 08:30:00,32,-0.57,0,-7.3,0,1,0,0,1,0,0,1,2011,38,3,1,48,-3,40,1
799,2011-09-26 10:00:00,21,-0.06,0,0.34,0,1,0,0,0,1,0,1,2011,39,0,1,69,-58,35,1
800,2011-09-27 10:00:00,4,-0.19,0,0.96,0,0,0,1,0,1,0,1,2011,39,1,1,81,46,21,0
801,2011-09-28 08:30:00,8,-0.18,0,2.27,1,0,0,1,0,1,0,1,2011,39,2,1,32,-9,16,0
802,2011-09-29 08:30:00,32,3.95,1,-9.13,1,0,1,0,0,0,1,1,2011,39,3,1,42,22,24,1
803,2011-09-29 10:00:00,24,0.08,0,0.0,0,0,1,0,1,0,0,1,2011,39,3,1,36,-4,28,1
804,2011-10-03 10:00:00,17,0.31,0,0.0,0,0,1,0,1,0,0,1,2011,40,0,1,29,8,25,1
805,2011-10-05 08:15:00,0,0.18,0,-0.49,0,0,1,0,1,0,0,1,2011,40,2,1,27,-15,9,0
806,2011-10-05 10:00:00,18,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,40,2,1,37,-16,14,0
807,2011-10-06 08:30:00,32,0.57,1,-4.78,0,0,1,0,1,0,0,1,2011,40,3,1,69,-34,42,1
808,2011-10-14 09:55:00,28,-0.55,0,1.71,1,0,0,1,0,1,0,1,2011,41,4,1,98,79,24,1
809,2011-10-18 08:30:00,23,3.65,1,0.0,0,0,1,0,1,0,0,1,2011,42,1,1,47,-2,33,1
810,2011-10-18 09:00:00,30,4.34,1,-1.59,0,0,1,0,1,0,0,1,2011,42,1,1,56,24,12,0
811,2011-10-20 08:30:00,32,-0.11,0,-7.07,1,1,0,0,0,0,1,1,2011,42,3,1,53,-19,15,0
812,2011-10-25 10:00:00,4,-1.61,1,1.3,1,0,0,1,0,1,0,1,2011,43,1,1,82,-15,52,1
813,2011-10-26 08:30:00,8,1.05,1,-0.51,0,0,1,0,0,0,1,1,2011,43,2,1,18,-8,45,1
814,2011-10-26 10:00:00,21,0.83,0,-0.16,0,0,1,0,1,0,0,1,2011,43,2,1,75,-20,7,0
815,2011-10-27 10:00:00,24,-0.75,1,0.0,0,0,0,1,1,0,0,1,2011,43,3,1,63,44,31,1
816,2011-11-01 10:00:00,17,-0.36,1,0.0,0,0,0,1,1,0,0,1,2011,44,1,1,46,36,44,1
817,2011-11-02 08:15:00,0,0.1,0,5.77,1,0,1,0,0,1,0,1,2011,44,2,1,34,18,32,1
818,2011-11-03 08:30:00,32,-0.3,0,-2.43,0,1,0,0,1,0,0,1,2011,44,3,1,48,23,14,0
819,2011-11-03 10:00:00,18,-0.64,0,0.0,0,0,0,1,1,0,0,1,2011,44,3,1,118,-74,122,1
820,2011-11-11 09:55:00,28,0.78,1,3.46,1,0,1,0,0,1,0,1,2011,45,4,1,51,35,55,1
821,2011-11-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,46,2,1,38,-24,20,0
822,2011-11-16 09:00:00,30,0.22,0,-0.38,0,0,1,0,1,0,0,1,2011,46,2,1,43,-12,36,1
823,2011-11-17 10:00:00,25,-0.26,1,0.0,0,0,0,1,1,0,0,1,2011,46,3,1,44,-3,25,1
824,2011-11-21 10:00:00,14,0.78,1,-0.23,0,0,1,0,1,0,0,1,2011,47,0,1,41,-30,23,0
825,2011-11-22 08:30:00,26,-1.31,1,-6.52,0,0,0,1,1,0,0,1,2011,47,1,1,36,-17,9,0
826,2011-11-28 10:00:00,21,-0.55,0,-1.55,0,0,0,1,0,0,1,1,2011,48,0,1,29,-18,8,0
827,2011-11-29 10:00:00,4,2.97,1,1.31,1,0,1,0,0,1,0,1,2011,48,1,1,54,32,14,0
828,2011-11-30 08:15:00,0,1.93,1,1.42,1,0,1,0,0,1,0,1,2011,48,2,1,191,119,101,1
829,2011-11-30 10:00:00,24,2.19,1,0.0,0,0,1,0,1,0,0,1,2011,48,2,1,51,-24,13,0
830,2011-12-01 08:30:00,32,-1.68,0,-2.74,0,0,0,1,1,0,0,1,2011,48,3,1,37,24,14,0
831,2011-12-01 10:00:00,17,0.37,0,0.0,0,0,1,0,1,0,0,1,2011,48,3,1,42,-1,8,0
832,2011-12-05 10:00:00,18,-1.25,1,0.0,0,0,0,1,1,0,0,1,2011,49,0,1,41,20,18,0
833,2011-12-08 08:30:00,32,1.68,1,-4.47,0,0,1,0,1,0,0,1,2011,49,3,1,65,27,14,0
834,2011-12-09 08:30:00,31,0.0,0,-1.15,1,1,0,0,0,0,1,1,2011,49,4,1,51,-36,19,0
835,2011-12-09 09:55:00,28,0.42,1,-0.07,0,0,1,0,1,0,0,1,2011,49,4,1,59,38,20,0
836,2011-12-15 09:00:00,30,-1.96,1,-1.26,0,0,0,1,1,0,0,1,2011,50,3,1,43,23,14,0
837,2011-12-15 10:00:00,25,0.27,1,0.0,0,0,1,0,1,0,0,1,2011,50,3,1,30,-9,15,0
838,2011-12-16 08:30:00,7,1.41,0,0.0,0,0,1,0,1,0,0,1,2011,50,4,1,22,2,16,0
839,2011-12-20 08:30:00,3,1.7,1,-1.01,0,0,1,0,1,0,0,1,2011,51,1,1,19,13,53,1
840,2011-12-21 10:00:00,14,-2.95,2,-22.01,3,0,0,1,0,0,1,1,2011,51,2,1,38,-13,20,0
841,2011-12-22 08:30:00,32,0.84,1,-2.83,0,0,1,0,1,0,0,1,2011,51,3,1,29,-15,8,0
842,2011-12-23 08:30:00,8,-0.28,0,0.89,0,0,0,1,0,1,0,1,2011,51,4,1,22,-12,5,0
843,2011-12-23 10:00:00,21,-0.1,0,0.46,0,1,0,0,0,1,0,1,2011,51,4,1,23,-15,12,0
844,2011-12-27 10:00:00,4,0.76,1,-0.91,1,0,1,0,0,0,1,1,2011,52,1,1,12,-1,10,0
845,2011-12-29 08:30:00,32,-0.62,0,-2.39,0,0,0,1,1,0,0,1,2011,52,3,1,22,10,16,0
846,2011-12-29 10:00:00,24,1.08,1,0.0,0,0,1,0,1,0,0,1,2011,52,3,1,36,22,7,0
847,2012-01-03 10:00:00,17,0.24,0,0.0,0,0,1,0,1,0,0,1,2012,1,1,1,20,4,24,1
848,2012-01-05 08:15:00,0,4.6,2,-0.12,0,0,1,0,1,0,0,1,2012,1,3,1,40,5,40,1
849,2012-01-05 08:30:00,32,-0.19,0,-6.71,1,1,0,0,0,0,1,1,2012,1,3,1,40,-6,23,0
850,2012-01-05 10:00:00,18,-0.28,0,0.0,0,0,0,1,1,0,0,1,2012,1,3,1,31,-4,21,0
851,2012-01-13 08:30:00,31,-0.73,1,-0.19,0,0,0,1,1,0,0,1,2012,2,4,1,25,-4,10,0
852,2012-01-13 09:55:00,28,0.62,1,1.51,1,0,1,0,0,1,0,1,2012,2,4,1,56,-39,18,0
853,2012-01-18 08:30:00,23,-0.67,0,0.0,0,0,0,1,1,0,0,1,2012,3,2,1,45,30,5,0
854,2012-01-18 08:56:00,30,1.07,1,19.27,2,0,1,0,0,1,0,1,2012,3,2,1,42,2,38,1
855,2012-01-19 10:00:00,25,-0.18,0,0.0,0,0,0,1,1,0,0,1,2012,3,3,1,24,-8,15,0
856,2012-01-20 10:00:00,14,-0.11,0,-0.09,1,0,0,1,0,0,1,1,2012,3,4,1,28,8,28,1
857,2012-01-25 10:00:00,24,-0.54,1,0.0,0,0,0,1,1,0,0,1,2012,4,2,1,26,-6,20,0
858,2012-01-26 10:00:00,21,-1.49,0,-0.14,0,0,0,1,1,0,0,1,2012,4,3,1,33,1,0,0
859,2012-01-27 08:30:00,1,-1.03,0,-1.5,1,0,0,1,0,0,1,1,2012,4,4,1,29,-6,18,0
860,2012-01-31 10:00:00,4,-0.85,1,-0.36,1,0,0,1,1,0,0,1,2012,5,1,1,61,-32,19,0
861,2012-02-01 08:15:00,0,-0.29,0,-2.34,1,0,0,1,0,0,1,1,2012,5,2,1,75,44,14,0
862,2012-02-01 10:00:00,17,-0.42,0,0.0,0,0,0,1,1,0,0,1,2012,5,2,1,31,-6,33,1
863,2012-02-02 08:30:00,32,0.27,0,-1.32,0,0,1,0,1,0,0,1,2012,5,3,1,26,9,25,1
864,2012-02-03 10:00:00,18,2.67,1,0.0,0,0,1,0,1,0,0,1,2012,5,4,1,56,-24,36,1
865,2012-02-09 08:30:00,32,0.5,1,-3.96,1,0,1,0,0,0,1,1,2012,6,3,1,70,34,48,1
866,2012-02-10 08:30:00,31,-0.21,0,-0.68,1,1,0,0,1,0,0,1,2012,6,4,1,38,-30,4,0
867,2012-02-10 09:55:00,28,-0.78,0,0.75,0,0,0,1,0,1,0,1,2012,6,4,1,25,16,13,0
868,2012-02-15 08:54:00,30,-0.79,0,-0.89,1,0,0,1,1,0,0,1,2012,7,2,1,58,-42,20,0
869,2012-02-16 10:00:00,25,0.13,0,0.0,0,0,1,0,1,0,0,1,2012,7,3,1,46,34,24,1
870,2012-02-17 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2012,7,4,1,38,16,14,0
871,2012-02-22 10:00:00,14,-0.26,0,-0.72,3,0,0,1,0,0,1,1,2012,8,2,1,30,-15,26,1
872,2012-02-23 08:30:00,32,-0.07,0,-1.98,0,1,0,0,1,0,0,1,2012,8,3,1,22,10,8,0
873,2012-02-24 10:00:00,21,0.55,0,3.08,1,0,1,0,0,1,0,1,2012,8,4,1,52,45,29,1
874,2012-02-27 10:00:00,24,0.16,0,2.6,2,0,1,0,0,1,0,1,2012,9,0,1,22,-3,33,1
875,2012-02-28 08:30:00,8,-4.56,1,1.49,1,0,0,1,0,1,0,1,2012,9,1,1,22,-7,4,0
876,2012-02-28 10:00:00,4,0.94,1,0.47,0,0,1,0,0,1,0,1,2012,9,1,1,27,-2,11,0
877,2012-02-29 08:30:00,26,0.69,1,-1.8,0,0,1,0,1,0,0,1,2012,9,2,1,21,3,8,0
878,2012-03-01 08:30:00,32,-0.11,0,-1.32,0,1,0,0,1,0,0,1,2012,9,3,1,23,-10,11,0
879,2012-03-01 10:00:00,17,-2.07,1,0.0,0,0,0,1,1,0,0,1,2012,9,3,1,27,5,30,1
880,2012-03-05 10:00:00,18,0.58,0,0.0,0,0,1,0,1,0,0,1,2012,10,0,1,20,-14,15,0
881,2012-03-07 08:15:00,0,0.18,0,-0.13,0,0,1,0,1,0,0,1,2012,10,2,1,19,-13,15,0
882,2012-03-08 08:30:00,32,-1.34,0,-1.83,0,0,0,1,1,0,0,1,2012,10,3,1,19,-4,35,1
883,2012-03-15 09:00:00,30,1.74,1,-0.63,0,0,1,0,1,0,0,1,2012,11,3,1,23,3,5,0
884,2012-03-15 10:00:00,25,0.07,0,0.0,0,0,1,0,1,0,0,1,2012,11,3,1,19,-12,33,1
885,2012-03-16 08:30:00,7,-1.41,0,0.0,0,0,0,1,1,0,0,1,2012,11,4,1,56,8,22,0
886,2012-03-16 09:55:00,28,-0.55,0,2.14,1,0,0,1,0,1,0,1,2012,11,4,1,57,26,24,1
887,2012-03-20 08:30:00,3,0.93,1,0.0,0,0,1,0,1,0,0,1,2012,12,1,1,35,-21,13,0
888,2012-03-21 10:00:00,14,-0.07,0,0.19,2,1,0,0,0,1,0,1,2012,12,2,1,17,-5,27,1
